JAILED,ACTIVE,QUIET,COPS
742,32,346,80
737,27,356,80
720,32,368,80
710,32,378,80
691,49,380,80
686,90,344,80
703,90,327,80
725,71,324,80
741,44,335,80
732,38,350,80
744,25,351,80
735,43,342,80
730,61,329,80
736,63,321,80
746,44,330,80
746,23,351,80
734,22,364,80
731,15,374,80
706,22,392,80
696,25,399,80
691,22,407,80
692,19,409,80
678,22,420,80
664,22,434,80
649,58,413,80
647,96,377,80
659,120,341,80
680,111,329,80
699,112,309,80
716,122,282,80
738,115,267,80
767,101,252,80
780,98,242,80
796,66,258,80
806,37,277,80
807,14,299,80
794,12,314,80
772,9,339,80
751,24,345,80
734,30,356,80
723,37,360,80
718,34,368,80
718,34,368,80
713,39,368,80
704,47,369,80
698,44,378,80
690,29,401,80
689,12,419,80
670,20,430,80
659,16,445,80
642,64,414,80
644,87,389,80
665,71,384,80
678,100,342,80
680,139,301,80
694,141,285,80
736,87,297,80
755,68,297,80
753,56,311,80
753,76,291,80
764,80,276,80
769,57,294,80
769,32,319,80
764,29,327,80
759,30,331,80
742,29,349,80
730,35,355,80
725,32,363,80
717,28,375,80
705,60,355,80
700,73,347,80
712,63,345,80
725,41,354,80
716,31,373,80
716,19,385,80
704,24,392,80
690,16,414,80
677,13,430,80
651,32,437,80
636,38,446,80
638,42,440,80
644,63,413,80
649,98,373,80
656,127,337,80
692,150,278,80
733,113,274,80
756,74,290,80
769,75,276,80
789,46,285,80
766,56,298,80
771,46,303,80
766,40,314,80
758,58,304,80
764,45,311,80
754,26,340,80
744,13,363,80
729,19,372,80
705,25,390,80
690,19,411,80
689,23,408,80
677,28,415,80
668,34,418,80
659,63,398,80
657,89,374,80
673,107,340,80
695,103,322,80
729,52,339,80
734,48,338,80
720,48,352,80
726,22,372,80
712,28,380,80
691,66,363,80
698,80,342,80
708,72,340,80
721,59,340,80
731,49,340,80
735,53,332,80
744,52,324,80
740,56,324,80
739,49,332,80
741,26,353,80
744,5,371,80
723,51,346,80
718,68,334,80
729,59,332,80
737,38,345,80
721,26,373,80
723,23,374,80
714,40,366,80
710,40,370,80
700,29,391,80
685,40,395,80
685,35,400,80
682,39,399,80
676,70,374,80
678,86,356,80
700,100,320,80
719,106,295,80
736,103,281,80
764,86,270,80
771,68,281,80
777,66,277,80
789,42,289,80
783,26,311,80
764,22,334,80
752,20,348,80
736,21,363,80
721,25,374,80
702,23,395,80
697,18,405,80
683,16,421,80
658,13,449,80
646,9,465,80
628,41,451,80
628,43,449,80
620,99,401,80
630,133,357,80
652,113,355,80
684,102,334,80
706,102,312,80
721,94,305,80
734,98,288,80
751,94,275,80
763,73,284,80
775,42,303,80
771,23,326,80
758,18,344,80
728,44,348,80
735,36,349,80
738,32,350,80
735,35,350,80
724,41,355,80
721,27,372,80
711,23,386,80
699,17,404,80
683,34,403,80
676,69,375,80
687,68,365,80
697,71,352,80
710,58,352,80
706,96,318,80
713,112,295,80
736,81,303,80
744,61,315,80
757,18,345,80
736,22,362,80
736,7,377,80
719,12,389,80
701,24,395,80
698,11,411,80
676,22,422,80
654,25,441,80
633,28,459,80
629,17,474,80
621,29,470,80
617,27,476,80
618,43,459,80
601,127,392,80
627,189,304,80
650,237,233,80
697,202,221,80
732,164,224,80
768,134,218,80
805,82,233,80
830,36,254,80
807,39,274,80
799,26,295,80
801,14,305,80
780,18,322,80
770,16,334,80
755,27,338,80
745,26,349,80
734,26,360,80
717,48,355,80
717,74,329,80
733,51,336,80
737,54,329,80
739,41,340,80
734,33,353,80
729,19,372,80
719,25,376,80
707,17,396,80
683,30,407,80
681,32,407,80
676,36,408,80
671,30,419,80
661,19,440,80
651,18,451,80
638,31,451,80
619,83,418,80
626,154,340,80
669,181,270,80
706,182,232,80
747,163,210,80
774,131,215,80
803,80,237,80
823,41,256,80
839,14,267,80
826,9,285,80
803,25,292,80
790,14,316,80
767,28,325,80
751,42,327,80
745,43,332,80
739,42,339,80
726,53,341,80
725,32,363,80
715,27,378,80
709,30,381,80
688,42,390,80
683,41,396,80
692,40,388,80
691,67,362,80
704,72,344,80
722,67,331,80
737,47,336,80
742,34,344,80
731,11,378,80
712,25,383,80
702,55,363,80
707,80,333,80
719,70,331,80
731,46,343,80
733,58,329,80
730,96,294,80
745,96,279,80
763,66,291,80
757,81,282,80
767,66,287,80
782,34,304,80
786,14,320,80
773,19,328,80
747,37,336,80
741,28,351,80
730,18,372,80
708,46,366,80
708,68,344,80
708,83,329,80
719,57,344,80
732,42,346,80
725,29,366,80
709,19,392,80
693,24,403,80
679,42,399,80
678,97,345,80
688,135,297,80
721,116,283,80
755,56,309,80
770,40,310,80
768,39,313,80
761,24,335,80
749,28,343,80
741,30,349,80
721,44,355,80
704,84,332,80
726,53,341,80
726,53,341,80
714,73,333,80
720,66,334,80
735,25,360,80
728,23,369,80
715,43,362,80
695,60,365,80
696,69,355,80
705,81,334,80
716,80,324,80
732,47,341,80
730,33,357,80
719,43,358,80
709,25,386,80
701,32,387,80
686,35,399,80
696,38,386,80
683,40,397,80
678,54,388,80
678,82,360,80
689,89,342,80
708,68,344,80
713,47,360,80
710,79,331,80
719,93,308,80
745,59,316,80
743,46,331,80
753,14,353,80
729,15,376,80
708,24,388,80
699,23,398,80
680,36,404,80
675,41,404,80
673,78,369,80
676,72,372,80
692,61,367,80
694,109,317,80
710,116,294,80
729,109,282,80
745,113,262,80
776,70,274,80
774,31,315,80
771,11,338,80
757,12,351,80
743,12,365,80
722,20,378,80
718,12,390,80
703,21,396,80
682,60,378,80
676,82,362,80
684,75,361,80
691,96,333,80
711,88,321,80
726,90,304,80
748,78,294,80
757,71,292,80
768,60,292,80
772,62,286,80
771,47,302,80
779,29,312,80
765,36,319,80
746,60,314,80
754,51,315,80
757,22,341,80
744,29,347,80
732,49,339,80
717,59,344,80
715,43,362,80
712,43,365,80
708,43,369,80
703,28,389,80
692,14,414,80
674,15,431,80
665,10,445,80
646,60,414,80
638,122,360,80
651,126,343,80
671,110,339,80
692,110,318,80
715,97,308,80
733,102,285,80
742,99,279,80
753,73,294,80
762,70,288,80
782,47,291,80
782,69,269,80
788,55,277,80
785,38,297,80
786,36,298,80
782,29,309,80
762,22,336,80
749,25,346,80
746,12,362,80
729,23,368,80
717,33,370,80
713,32,375,80
701,34,385,80
689,31,400,80
681,27,412,80
674,36,410,80
663,66,391,80
674,84,362,80
684,90,346,80
701,71,348,80
699,102,319,80
707,125,288,80
733,116,271,80
756,89,275,80
768,73,279,80
767,67,286,80
784,35,301,80
783,28,309,80
762,24,334,80
758,19,343,80
740,38,342,80
729,49,342,80
725,56,339,80
737,33,350,80
724,28,368,80
722,26,372,80
712,23,385,80
700,13,407,80
677,12,431,80
656,11,453,80
637,26,457,80
622,58,440,80
633,36,451,80
627,73,420,80
636,100,384,80
644,142,334,80
671,180,269,80
704,174,242,80
738,153,229,80
781,111,228,80
803,77,240,80
813,54,253,80
812,39,269,80
811,22,287,80
804,23,293,80
796,11,313,80
775,20,325,80
769,7,344,80
748,11,361,80
723,26,371,80
722,13,385,80
701,14,405,80
685,27,408,80
667,49,404,80
666,43,411,80
658,41,421,80
659,26,435,80
639,38,443,80
644,44,432,80
636,78,406,80
644,93,383,80
672,70,378,80
688,62,370,80
693,67,360,80
700,87,333,80
716,56,348,80
709,79,332,80
720,72,328,80
734,49,337,80
737,49,334,80
736,42,342,80
730,50,340,80
725,66,329,80
721,74,325,80
728,61,331,80
734,56,330,80
741,53,326,80
737,59,324,80
746,43,331,80
738,28,354,80
723,53,344,80
713,72,335,80
710,96,314,80
723,77,320,80
732,48,340,80
732,36,352,80
726,68,326,80
729,89,302,80
747,90,283,80
758,67,295,80
775,49,296,80
773,49,298,80
770,47,303,80
777,33,310,80
783,17,320,80
765,11,344,80
746,21,353,80
731,12,377,80
715,12,393,80
694,16,410,80
676,23,421,80
668,24,428,80
641,47,432,80
636,83,401,80
652,86,382,80
668,74,378,80
674,64,382,80
682,49,389,80
675,83,362,80
672,104,344,80
682,117,321,80
701,94,325,80
718,66,336,80
725,79,316,80
731,105,284,80
747,92,281,80
756,75,289,80
774,47,299,80
780,27,313,80
764,28,328,80
759,17,344,80
749,15,356,80
725,16,379,80
717,10,393,80
695,13,412,80
679,40,401,80
678,49,393,80
686,62,372,80
685,92,343,80
698,84,338,80
713,81,326,80
735,40,345,80
726,32,362,80
730,16,374,80
715,23,382,80
703,37,380,80
692,40,388,80
690,22,408,80
687,35,398,80
666,59,395,80
671,66,383,80
671,75,374,80
683,110,327,80
698,155,267,80
735,118,267,80
759,74,287,80
772,39,309,80
765,68,287,80
766,76,278,80
778,46,296,80
776,24,320,80
766,15,339,80
751,19,350,80
732,27,361,80
724,22,374,80
708,16,396,80
692,23,405,80
678,50,392,80
665,49,406,80
672,39,409,80
672,44,404,80
674,61,385,80
678,102,340,80
688,116,316,80
706,131,283,80
742,132,246,80
779,96,245,80
806,54,260,80
808,42,270,80
802,38,280,80
794,31,295,80
781,22,317,80
769,16,335,80
751,23,346,80
734,28,358,80
718,24,378,80
696,33,391,80
688,28,404,80
681,50,389,80
684,69,367,80
688,69,363,80
676,87,357,80
695,61,364,80
713,57,350,80
716,82,322,80
722,93,305,80
736,71,313,80
739,104,277,80
761,91,268,80
770,64,286,80
789,27,304,80
785,23,312,80
776,10,334,80
751,13,356,80
731,22,367,80
725,33,362,80
721,28,371,80
715,19,386,80
702,25,393,80
697,23,400,80
681,30,409,80
677,30,413,80
671,29,420,80
669,25,426,80
659,24,437,80
644,54,422,80
646,93,381,80
663,126,331,80
671,147,302,80
695,161,264,80
731,128,261,80
767,102,251,80
778,88,254,80
793,45,282,80
796,16,308,80
780,16,324,80
749,52,319,80
746,65,309,80
741,78,301,80
758,42,320,80
761,21,338,80
748,15,357,80
728,15,377,80
715,15,390,80
697,8,415,80
673,61,386,80
675,65,380,80
677,54,389,80
681,67,372,80
682,75,363,80
699,58,363,80
698,76,346,80
707,76,337,80
704,86,330,80
724,59,337,80
730,36,354,80
718,46,356,80
712,55,353,80
714,61,345,80
722,83,315,80
733,70,317,80
746,54,320,80
751,47,322,80
757,24,339,80
745,22,353,80
740,41,339,80
732,38,350,80
728,13,379,80
714,13,393,80
691,35,394,80
684,31,405,80
681,25,414,80
665,33,422,80
642,27,451,80
636,34,450,80
625,95,400,80
643,99,378,80
656,119,345,80
671,150,299,80
703,163,254,80
727,155,238,80
753,138,229,80
793,87,240,80
828,23,269,80
816,16,288,80
793,17,310,80
776,20,324,80
770,17,333,80
741,23,356,80
733,29,358,80
710,56,354,80
712,40,368,80
711,19,390,80
703,20,397,80
683,33,404,80
670,20,430,80
658,34,428,80
649,38,433,80
641,63,416,80
653,95,372,80
664,161,295,80
680,176,264,80
712,150,258,80
742,133,245,80
771,100,249,80
782,88,250,80
793,98,229,80
811,66,243,80
814,45,261,80
805,32,283,80
813,10,297,80
785,25,310,80
778,28,314,80
769,25,326,80
753,45,322,80
741,41,338,80
735,39,346,80
734,23,363,80
718,40,362,80
718,29,373,80
718,13,389,80
706,35,379,80
691,73,356,80
695,73,352,80
707,65,348,80
712,75,333,80
723,67,330,80
731,62,327,80
730,73,317,80
733,81,306,80
739,82,299,80
745,73,302,80
764,41,315,80
767,29,324,80
749,32,339,80
728,42,350,80
727,56,337,80
733,55,332,80
748,31,341,80
737,22,361,80
725,15,380,80
713,16,391,80
698,22,400,80
680,19,421,80
668,24,428,80
650,53,417,80
652,39,429,80
645,72,403,80
645,112,363,80
653,150,317,80
677,156,287,80
695,138,287,80
728,133,259,80
762,97,261,80
773,90,257,80
793,56,271,80
801,20,299,80
787,29,304,80
767,39,314,80
761,52,307,80
766,29,325,80
764,9,347,80
744,17,359,80
726,15,379,80
706,19,395,80
693,11,416,80
673,19,428,80
668,17,435,80
644,37,439,80
645,65,410,80
647,92,381,80
666,111,343,80
688,158,274,80
725,155,240,80
750,140,230,80
776,107,237,80
781,91,248,80
794,43,283,80
789,26,305,80
772,37,311,80
757,52,311,80
752,56,312,80
751,43,326,80
749,32,339,80
748,20,352,80
738,15,367,80
716,17,387,80
712,14,394,80
693,14,413,80
680,26,414,80
660,48,412,80
651,74,395,80
673,54,393,80
674,71,375,80
669,71,380,80
682,52,386,80
685,31,404,80
675,15,430,80
653,30,437,80
646,47,427,80
643,64,413,80
640,132,348,80
665,175,280,80
688,164,268,80
723,130,267,80
747,114,259,80
783,67,270,80
790,31,299,80
790,19,311,80
772,21,327,80
763,7,350,80
739,36,345,80
741,31,348,80
729,24,367,80
718,12,390,80
698,27,395,80
691,39,390,80
682,28,410,80
677,23,420,80
672,4,444,80
654,14,452,80
638,68,414,80
638,89,393,80
644,126,350,80
655,142,323,80
689,136,295,80
714,160,246,80
744,142,234,80
779,125,216,80
813,65,242,80
816,38,266,80
814,10,296,80
796,12,312,80
765,26,329,80
764,25,331,80
747,33,340,80
733,21,366,80
717,14,389,80
691,19,410,80
675,15,430,80
667,33,420,80
657,63,400,80
669,45,406,80
665,52,403,80
679,44,397,80
670,48,402,80
667,56,397,80
673,90,357,80
675,97,348,80
700,106,314,80
715,100,305,80
739,92,289,80
748,95,277,80
764,110,246,80
792,81,247,80
800,69,251,80
815,41,264,80
809,33,278,80
807,25,288,80
791,35,294,80
789,32,299,80
774,30,316,80
759,33,328,80
744,39,337,80
732,39,349,80
717,44,359,80
719,27,374,80
713,37,370,80
714,31,375,80
695,32,393,80
687,53,380,80
689,55,376,80
695,35,390,80
691,33,396,80
683,13,424,80
659,13,448,80
642,15,463,80
628,10,482,80
608,40,472,80
598,112,410,80
620,132,368,80
651,136,333,80
679,81,360,80
689,80,351,80
693,127,300,80
713,147,260,80
732,155,233,80
756,110,254,80
787,48,285,80
793,13,314,80
782,11,327,80
766,31,323,80
757,38,325,80
757,24,339,80
740,9,371,80
722,13,385,80
706,31,383,80
696,25,399,80
692,13,415,80
680,11,429,80
663,23,434,80
645,36,439,80
633,62,425,80
625,91,404,80
631,123,366,80
662,149,309,80
688,163,269,80
722,129,269,80
758,86,276,80
793,54,273,80
800,45,275,80
790,37,293,80
787,24,309,80
774,14,332,80
760,20,340,80
740,54,326,80
732,58,330,80
734,49,337,80
729,61,330,80
727,67,326,80
740,57,323,80
743,62,315,80
741,61,318,80
738,57,325,80
740,49,331,80
747,25,348,80
728,47,345,80
728,47,345,80
715,52,353,80
707,43,370,80
712,41,367,80
697,30,393,80
698,21,401,80
684,35,401,80
681,37,402,80
667,82,371,80
671,91,358,80
695,83,342,80
713,79,328,80
737,52,331,80
736,46,338,80
738,28,354,80
717,27,376,80
714,43,363,80
707,73,340,80
719,77,324,80
727,60,333,80
730,68,322,80
737,56,327,80
739,70,311,80
752,70,298,80
753,61,306,80
761,40,319,80
759,21,340,80
734,49,337,80
738,50,332,80
733,53,334,80
726,64,330,80
732,45,343,80
736,34,350,80
741,13,366,80
725,22,373,80
706,59,355,80
704,100,316,80
706,100,314,80
716,78,326,80
733,54,333,80
739,38,343,80
742,34,344,80
728,38,354,80
722,36,362,80
713,33,374,80
710,29,381,80
709,22,389,80
693,26,401,80
688,66,366,80
689,78,353,80
684,90,346,80
694,113,313,80
715,117,288,80
748,99,273,80
769,81,270,80
782,68,270,80
780,49,291,80
765,44,311,80
768,20,332,80
751,26,343,80
736,35,349,80
719,56,345,80
724,37,359,80
721,34,365,80
708,47,365,80
706,44,370,80
710,55,355,80
706,97,317,80
716,102,302,80
728,108,284,80
753,86,281,80
773,55,292,80
768,58,294,80
769,53,298,80
761,44,315,80
768,29,323,80
758,17,345,80
734,30,356,80
720,48,352,80
717,52,351,80
724,43,353,80
718,47,355,80
716,32,372,80
710,22,388,80
694,37,389,80
688,28,404,80
684,21,415,80
675,31,414,80
665,17,438,80
655,12,453,80
635,24,461,80
627,34,459,80
626,21,473,80
611,28,481,80
613,22,485,80
604,29,487,80
589,36,495,80
589,22,509,80
573,42,505,80
576,43,501,80
576,81,463,80
586,141,393,80
606,169,345,80
650,231,239,80
692,246,182,80
729,194,197,80
770,129,221,80
804,82,234,80
815,38,267,80
818,12,290,80
796,15,309,80
774,22,324,80
757,12,351,80
740,9,371,80
704,20,396,80
703,8,409,80
680,40,400,80
683,58,379,80
684,72,364,80
693,69,358,80
701,67,352,80
718,46,356,80
707,67,346,80
715,86,319,80
729,67,324,80
739,63,318,80
736,62,322,80
750,57,313,80
756,53,311,80
761,31,328,80
741,20,359,80
728,15,377,80
707,16,397,80
699,28,393,80
692,35,393,80
695,38,387,80
693,46,381,80
697,61,362,80
686,89,345,80
702,64,354,80
705,79,336,80
713,92,315,80
718,79,323,80
731,63,326,80
744,62,314,80
747,49,324,80
744,12,364,80
723,15,382,80
701,16,403,80
686,44,390,80
684,70,366,80
691,85,344,80
699,80,341,80
716,71,333,80
725,88,307,80
752,78,290,80
770,56,294,80
773,50,297,80
776,29,315,80
762,29,329,80
753,28,339,80
745,41,334,80
743,39,338,80
715,66,339,80
730,55,335,80
730,33,357,80
732,56,332,80
731,77,312,80
746,65,309,80
750,52,318,80
748,32,340,80
747,14,359,80
724,36,360,80
698,45,377,80
704,31,385,80
707,28,385,80
689,29,402,80
683,29,408,80
669,29,422,80
664,62,394,80
658,72,390,80
677,63,380,80
674,92,354,80
674,111,335,80
693,127,300,80
721,130,269,80
753,121,246,80
776,81,263,80
792,34,294,80
783,32,305,80
777,35,308,80
766,40,314,80
764,16,340,80
750,18,352,80
729,15,376,80
715,10,395,80
700,12,408,80
673,25,422,80
663,48,409,80
671,57,392,80
684,38,398,80
683,28,409,80
666,33,421,80
654,68,398,80
660,114,346,80
690,102,328,80
711,83,326,80
729,58,333,80
722,42,356,80
717,70,333,80
722,67,331,80
725,49,346,80
722,37,361,80
717,19,384,80
710,11,399,80
702,13,405,80
683,53,384,80
678,102,340,80
700,104,316,80
721,126,273,80
735,117,268,80
749,118,253,80
769,103,248,80
787,86,247,80
805,60,255,80
822,15,283,80
805,7,308,80
772,15,333,80
766,23,331,80
739,45,336,80
740,54,326,80
734,66,320,80
733,81,306,80
735,97,288,80
751,73,296,80
763,53,304,80
765,37,318,80
760,18,342,80
748,10,362,80
724,9,387,80
704,14,402,80
688,15,417,80
678,23,419,80
673,23,424,80
659,14,447,80
646,15,459,80
624,28,468,80
623,31,466,80
621,53,446,80
624,124,372,80
640,138,342,80
657,134,329,80
689,115,316,80
720,115,285,80
751,132,237,80
776,105,239,80
791,89,240,80
801,58,261,80
804,39,277,80
789,47,284,80
787,32,301,80
784,15,321,80
760,23,337,80
746,16,358,80
729,19,372,80
705,27,388,80
696,42,382,80
681,67,372,80
687,100,333,80
705,103,312,80
720,87,313,80
744,45,331,80
746,28,346,80
742,42,336,80
737,32,351,80
738,20,362,80
726,28,366,80
723,18,379,80
710,17,393,80
704,15,401,80
691,27,402,80
670,41,409,80
676,79,365,80
682,105,333,80
708,83,329,80
724,60,336,80
728,51,341,80
733,56,331,80
739,51,330,80
741,53,326,80
747,25,348,80
736,15,369,80
712,46,362,80
708,38,374,80
702,26,392,80
687,21,412,80
670,27,423,80
648,37,435,80
649,39,432,80
641,96,383,80
651,116,353,80
670,119,331,80
689,140,291,80
713,138,269,80
735,137,248,80
771,101,248,80
802,63,255,80
810,37,273,80
801,17,302,80
784,21,315,80
761,39,320,80
769,25,326,80
752,32,336,80
745,34,341,80
726,44,350,80
737,22,361,80
733,12,375,80
712,14,394,80
697,16,407,80
686,45,389,80
674,57,389,80
671,46,403,80
672,40,408,80
674,40,406,80
668,78,374,80
680,86,354,80
688,84,348,80
701,89,330,80
712,115,293,80
736,106,278,80
747,98,275,80
779,51,290,80
783,36,301,80
785,12,323,80
762,45,313,80
769,25,326,80
756,27,337,80
739,23,358,80
731,15,374,80
717,16,387,80
700,28,392,80
688,42,390,80
683,38,399,80
677,47,396,80
689,31,400,80
680,19,421,80
659,35,426,80
637,27,456,80
635,10,475,80
608,23,489,80
599,67,454,80
595,129,396,80
616,185,319,80
656,204,260,80
704,184,232,80
735,165,220,80
785,119,216,80
817,78,225,80
828,52,240,80
826,27,267,80
813,15,292,80
790,11,319,80
775,11,334,80
758,12,350,80
734,14,372,80
720,14,386,80
712,6,402,80
692,14,414,80
670,28,422,80
659,38,423,80
648,76,396,80
657,88,375,80
667,94,359,80
682,157,281,80
721,137,262,80
734,133,253,80
750,109,261,80
777,65,278,80
791,14,315,80
768,22,330,80
754,30,336,80
742,30,348,80
746,26,348,80
739,17,364,80
724,14,382,80
704,19,397,80
679,42,399,80
682,68,370,80
688,79,353,80
709,78,333,80
721,72,327,80
740,83,297,80
754,71,295,80
759,76,285,80
757,69,294,80
752,39,329,80
743,25,352,80
727,16,377,80
712,38,370,80
707,53,360,80
706,52,362,80
700,65,355,80
713,63,344,80
718,57,345,80
729,31,360,80
723,56,341,80
716,45,359,80
719,33,368,80
720,43,357,80
712,55,353,80
727,66,327,80
727,67,326,80
734,49,337,80
737,30,353,80
721,49,350,80
721,37,362,80
731,10,379,80
719,14,387,80
706,6,408,80
676,18,426,80
664,34,422,80
660,78,382,80
657,83,380,80
669,68,383,80
674,57,389,80
682,80,358,80
692,110,318,80
703,146,271,80
726,146,248,80
745,125,250,80
771,72,277,80
781,39,300,80
778,27,315,80
769,8,343,80
743,39,338,80
737,43,340,80
722,55,343,80
721,55,344,80
729,19,372,80
718,10,392,80
704,8,408,80
676,26,418,80
669,44,407,80
664,48,408,80
674,71,375,80
680,88,352,80
683,85,352,80
707,53,360,80
729,49,342,80
732,71,317,80
732,84,304,80
738,102,280,80
758,102,260,80
760,86,274,80
786,50,284,80
790,20,310,80
779,19,322,80
758,49,313,80
755,46,319,80
733,40,347,80
746,17,357,80
733,10,377,80
712,22,386,80
687,59,374,80
682,58,380,80
684,74,362,80
685,80,355,80
700,66,354,80
713,76,331,80
713,118,289,80
728,141,251,80
748,123,249,80
774,76,270,80
791,41,288,80
791,22,307,80
787,10,323,80
778,20,322,80
753,39,328,80
746,32,342,80
737,35,348,80
729,28,363,80
709,38,373,80
709,34,377,80
708,12,400,80
697,11,412,80
670,47,403,80
664,56,400,80
675,33,412,80
673,28,419,80
664,53,403,80
657,72,391,80
653,74,393,80
660,61,399,80
665,78,377,80
671,102,347,80
666,106,348,80
677,96,347,80
699,84,337,80
719,62,339,80
727,52,341,80
733,48,339,80
731,52,337,80
731,48,341,80
736,22,362,80
733,33,354,80
728,29,363,80
717,38,365,80
715,53,352,80
716,82,322,80
727,89,304,80
747,56,317,80
754,32,334,80
748,46,326,80
735,54,331,80
735,47,338,80
737,40,343,80
732,30,358,80
713,31,376,80
711,26,383,80
709,26,385,80
690,69,361,80
701,83,336,80
711,98,311,80
734,83,303,80
746,64,310,80
760,33,327,80
765,11,344,80
745,21,354,80
733,28,359,80
729,23,368,80
706,21,393,80
699,30,391,80
694,35,391,80
690,31,399,80
679,42,399,80
681,30,409,80
671,18,431,80
653,40,427,80
642,80,398,80
647,121,352,80
668,153,299,80
690,129,301,80
714,125,281,80
737,120,263,80
741,131,248,80
758,100,262,80
771,94,255,80
795,79,246,80
806,52,262,80
806,26,288,80
799,15,306,80
786,11,323,80
763,17,340,80
756,10,354,80
738,11,371,80
731,18,371,80
709,19,392,80
696,27,397,80
668,44,408,80
673,48,399,80
676,43,401,80
674,49,397,80
686,46,388,80
682,50,388,80
687,57,376,80
700,58,362,80
707,101,312,80
722,99,299,80
731,92,297,80
749,82,289,80
762,54,304,80
764,44,312,80
769,37,314,80
765,40,315,80
755,51,314,80
754,50,316,80
754,24,342,80
753,17,350,80
737,20,363,80
722,34,364,80
712,59,349,80
717,65,338,80
722,53,345,80
716,59,345,80
711,54,355,80
711,51,358,80
710,56,354,80
703,75,342,80
718,65,337,80
722,60,338,80
727,47,346,80
720,83,317,80
721,106,293,80
740,88,292,80
747,67,306,80
761,26,333,80
759,28,333,80
753,32,335,80
751,22,347,80
739,22,359,80
724,15,381,80
705,18,397,80
697,14,409,80
678,37,405,80
667,40,413,80
674,11,435,80
661,5,454,80
636,48,436,80
623,76,421,80
620,87,413,80
637,77,406,80
650,65,405,80
664,70,386,80
670,76,374,80
687,54,379,80
692,85,343,80
698,124,298,80
717,116,287,80
730,113,277,80
751,84,285,80
760,69,291,80
775,56,289,80
771,43,306,80
771,34,315,80
753,40,327,80
762,13,345,80
746,19,355,80
729,17,374,80
714,20,386,80
706,36,378,80
695,44,381,80
692,21,407,80
684,28,408,80
683,35,402,80
677,71,372,80
683,96,341,80
698,89,333,80
716,70,334,80
721,39,360,80
729,33,358,80
730,60,330,80
724,93,303,80
724,99,297,80
742,88,290,80
765,30,325,80
758,17,345,80
736,43,341,80
734,40,346,80
716,41,363,80
713,61,346,80
706,90,324,80
719,104,297,80
732,95,293,80
751,87,282,80
763,67,290,80
767,34,319,80
764,27,329,80
753,19,348,80
731,13,376,80
717,16,387,80
696,15,409,80
687,10,423,80
662,47,411,80
647,81,392,80
661,103,356,80
694,92,334,80
717,76,327,80
723,69,328,80
742,51,327,80
736,42,342,80
742,29,349,80
732,22,366,80
719,15,386,80
709,12,399,80
689,19,412,80
674,20,426,80
662,17,441,80
646,29,445,80
632,38,450,80
636,25,459,80
625,13,482,80
602,21,497,80
596,25,499,80
587,37,496,80
579,122,419,80
607,157,356,80
647,165,308,80
680,171,269,80
714,165,241,80
755,139,226,80
778,98,244,80
792,54,274,80
798,33,289,80
792,11,317,80
766,14,340,80
756,25,339,80
745,32,343,80
735,22,363,80
715,49,356,80
717,47,356,80
712,35,373,80
712,16,392,80
705,11,404,80
687,23,410,80
676,35,409,80
669,32,419,80
670,11,439,80
651,19,450,80
641,19,460,80
628,13,479,80
604,56,460,80
602,103,415,80
616,157,347,80
641,191,288,80
676,224,220,80
710,219,191,80
742,178,200,80
788,107,225,80
809,64,247,80
806,50,264,80
795,41,284,80
790,45,285,80
784,37,299,80
790,13,317,80
773,14,333,80
749,18,353,80
733,32,355,80
726,54,340,80
728,56,336,80
731,55,334,80
725,73,322,80
730,72,318,80
738,65,317,80
743,59,318,80
739,66,315,80
754,48,318,80
747,68,305,80
755,80,285,80
770,49,301,80
769,33,318,80
766,17,337,80
752,15,353,80
725,27,368,80
713,34,373,80
703,34,383,80
709,32,379,80
698,75,347,80
706,79,335,80
725,91,304,80
738,113,269,80
760,97,263,80
759,88,273,80
779,44,297,80
786,28,306,80
773,21,326,80
752,17,351,80
735,14,371,80
722,13,385,80
712,10,398,80
682,24,414,80
662,59,399,80
647,127,346,80
661,142,317,80
688,114,318,80
717,91,312,80
734,87,299,80
742,120,258,80
751,126,243,80
777,89,254,80
798,46,276,80
795,20,305,80
776,17,327,80
765,32,323,80
754,52,314,80
747,47,326,80
744,48,328,80
740,48,332,80
733,61,326,80
737,39,344,80
728,24,368,80
724,14,382,80
707,17,396,80
687,24,409,80
673,36,411,80
663,51,406,80
666,65,389,80
679,59,382,80
686,56,378,80
704,31,385,80
700,21,399,80
694,7,419,80
667,32,421,80
662,40,418,80
664,41,415,80
661,66,393,80
665,110,345,80
681,100,339,80
700,71,349,80
718,66,336,80
728,51,341,80
738,15,367,80
721,39,360,80
704,95,321,80
703,126,291,80
719,116,285,80
739,120,261,80
760,105,255,80
783,75,262,80
789,59,272,80
786,50,284,80
781,43,296,80
790,10,320,80
760,18,342,80
746,16,358,80
734,13,373,80
716,18,386,80
693,53,374,80
700,60,360,80
691,77,352,80
700,80,340,80
710,89,321,80
728,77,315,80
737,64,319,80
757,43,320,80
761,37,322,80
749,26,345,80
735,37,348,80
734,49,337,80
723,50,347,80
716,50,354,80
716,66,338,80
724,67,329,80
733,62,325,80
735,51,334,80
730,61,329,80
728,59,333,80
733,80,307,80
739,94,287,80
749,74,297,80
751,60,309,80
751,58,311,80
754,63,303,80
747,51,322,80
752,56,312,80
756,57,307,80
767,39,314,80
760,28,332,80
744,32,344,80
721,33,366,80
718,30,372,80
