JAILED,ACTIVE,QUIET,COPS
47,0,1009,64
47,0,1009,64
47,4,1005,64
58,29,969,64
97,133,826,64
153,396,507,64
207,365,484,64
257,311,488,64
300,262,494,64
344,216,496,64
384,174,498,64
431,130,495,64
478,76,502,64
498,23,535,64
487,4,565,64
477,1,578,64
467,2,587,64
451,0,605,64
445,0,611,64
424,1,631,64
402,0,654,64
382,1,673,64
366,2,688,64
347,1,708,64
322,6,728,64
319,35,702,64
343,49,664,64
367,59,630,64
385,61,610,64
397,73,586,64
427,74,555,64
460,42,554,64
464,0,592,64
441,0,615,64
408,1,647,64
381,0,675,64
353,1,702,64
325,0,731,64
307,0,749,64
287,1,768,64
265,0,791,64
253,1,802,64
238,0,818,64
230,5,821,64
221,0,835,64
207,0,849,64
198,0,858,64
189,0,867,64
181,1,874,64
172,0,884,64
172,34,850,64
198,164,694,64
238,268,550,64
281,281,494,64
320,237,499,64
366,198,492,64
406,154,496,64
436,101,519,64
459,48,549,64
465,9,582,64
437,2,617,64
417,1,638,64
390,0,666,64
374,3,679,64
367,1,688,64
353,0,703,64
338,2,716,64
325,0,731,64
310,1,745,64
296,2,758,64
281,2,773,64
273,0,783,64
259,0,797,64
249,6,801,64
251,39,766,64
272,95,689,64
305,173,578,64
343,205,508,64
381,172,503,64
417,132,507,64
450,90,516,64
479,38,539,64
489,0,567,64
461,0,595,64
435,0,621,64
399,0,657,64
377,3,676,64
366,17,673,64
361,21,674,64
356,4,696,64
347,0,709,64
333,0,723,64
312,2,742,64
310,0,746,64
291,0,765,64
273,2,781,64
259,3,794,64
247,2,807,64
240,31,785,64
249,85,722,64
282,199,575,64
328,232,496,64
365,188,503,64
407,145,504,64
439,100,517,64
463,52,541,64
476,11,569,64
453,2,601,64
430,2,624,64
409,0,647,64
382,1,673,64
381,2,673,64
354,0,702,64
336,1,719,64
317,1,738,64
303,2,751,64
301,33,722,64
319,78,659,64
349,101,606,64
385,140,531,64
430,109,517,64
457,47,552,64
481,28,547,64
477,3,576,64
451,1,604,64
427,2,627,64
399,8,649,64
385,0,671,64
361,2,693,64
337,0,719,64
315,1,740,64
289,0,767,64
265,0,791,64
244,1,811,64
233,28,795,64
247,44,765,64
278,139,639,64
313,220,523,64
352,203,501,64
395,164,497,64
427,122,507,64
470,74,512,64
503,12,541,64
493,2,561,64
471,0,585,64
454,0,602,64
433,0,623,64
405,0,651,64
381,1,674,64
358,0,698,64
335,0,721,64
314,1,741,64
295,0,761,64
282,0,774,64
263,0,793,64
244,0,812,64
231,0,825,64
215,1,840,64
201,0,855,64
184,0,872,64
172,1,883,64
160,0,896,64
146,0,910,64
135,1,920,64
125,0,931,64
102,0,954,64
90,4,962,64
83,0,973,64
75,0,981,64
62,0,994,64
56,10,990,64
82,165,809,64
132,401,523,64
181,385,490,64
230,336,490,64
285,288,483,64
341,233,482,64
390,178,488,64
439,127,490,64
478,65,513,64
503,13,540,64
492,0,564,64
470,1,585,64
457,1,598,64
438,0,618,64
422,0,634,64
407,0,649,64
393,1,662,64
373,3,680,64
366,0,690,64
352,0,704,64
332,0,724,64
317,3,736,64
313,21,722,64
325,39,692,64
341,51,664,64
372,55,629,64
378,55,623,64
386,48,622,64
399,38,619,64
404,39,613,64
407,41,608,64
411,32,613,64
417,2,637,64
393,2,661,64
362,0,694,64
342,1,713,64
322,1,733,64
305,0,751,64
282,0,774,64
270,0,786,64
255,0,801,64
240,2,814,64
230,0,826,64
220,0,836,64
205,0,851,64
191,1,864,64
185,9,862,64
193,83,780,64
232,217,607,64
272,282,502,64
314,244,498,64
358,203,495,64
390,158,508,64
434,121,501,64
469,59,528,64
488,16,552,64
475,0,581,64
455,2,599,64
436,0,620,64
419,0,637,64
401,1,654,64
386,0,670,64
366,0,690,64
353,2,701,64
334,0,722,64
320,0,736,64
307,0,749,64
288,0,768,64
273,1,782,64
260,1,795,64
243,0,813,64
223,0,833,64
199,1,856,64
188,5,863,64
191,53,812,64
217,148,691,64
252,282,522,64
291,268,497,64
318,228,510,64
351,196,509,64
383,160,513,64
419,120,517,64
460,76,520,64
482,15,559,64
474,2,580,64
453,1,602,64
438,0,618,64
422,0,634,64
405,0,651,64
386,2,668,64
371,0,685,64
357,1,698,64
340,0,716,64
329,1,726,64
315,1,740,64
298,0,758,64
285,5,766,64
269,0,787,64
247,2,807,64
227,0,829,64
211,1,844,64
191,1,864,64
169,1,886,64
161,8,887,64
148,0,908,64
130,1,925,64
117,0,939,64
104,0,952,64
95,1,960,64
90,0,966,64
81,1,974,64
72,0,984,64
68,1,987,64
63,0,993,64
59,4,993,64
70,24,962,64
106,166,784,64
159,408,489,64
208,360,488,64
263,309,484,64
314,256,486,64
358,204,494,64
403,159,494,64
450,104,502,64
488,48,520,64
509,11,536,64
490,0,566,64
468,2,586,64
454,2,600,64
445,0,611,64
430,0,626,64
412,0,644,64
393,0,663,64
383,8,665,64
376,3,677,64
355,0,701,64
343,2,711,64
331,7,718,64
316,0,740,64
300,0,756,64
270,1,785,64
255,2,799,64
239,1,816,64
218,0,838,64
201,0,855,64
179,0,877,64
161,0,895,64
140,0,916,64
117,0,939,64
110,1,945,64
97,1,958,64
86,0,970,64
73,2,981,64
65,0,991,64
58,0,998,64
57,1,998,64
55,0,1001,64
48,0,1008,64
50,0,1006,64
56,10,990,64
67,1,988,64
66,1,989,64
67,0,989,64
66,1,989,64
75,35,946,64
124,216,716,64
179,390,487,64
228,339,489,64
280,290,486,64
333,237,486,64
382,184,490,64
423,138,495,64
463,89,504,64
494,38,524,64
500,1,555,64
479,1,576,64
458,0,598,64
439,0,617,64
424,0,632,64
412,0,644,64
394,1,661,64
376,0,680,64
351,0,705,64
328,0,728,64
312,0,744,64
300,0,756,64
282,0,774,64
260,1,795,64
245,22,789,64
249,49,758,64
258,94,704,64
300,200,556,64
335,218,503,64
371,178,507,64
406,146,504,64
433,109,514,64
474,61,521,64
477,8,571,64
457,0,599,64
440,0,616,64
415,1,640,64
396,0,660,64
376,0,680,64
364,3,689,64
347,0,709,64
328,0,728,64
311,0,745,64
290,0,766,64
282,16,758,64
288,49,719,64
318,80,658,64
348,155,553,64
385,160,511,64
418,126,512,64
459,81,516,64
483,41,532,64
485,11,560,64
466,1,589,64
443,0,613,64
419,1,636,64
389,1,666,64
360,1,695,64
333,1,722,64
313,0,743,64
294,0,762,64
266,1,789,64
246,1,809,64
240,0,816,64
226,0,830,64
211,0,845,64
200,0,856,64
183,1,872,64
175,1,880,64
164,16,876,64
171,71,814,64
207,200,649,64
255,303,498,64
290,262,504,64
325,228,503,64
367,192,497,64
400,151,505,64
441,119,496,64
479,58,519,64
501,11,544,64
479,0,577,64
461,0,595,64
439,0,617,64
421,0,635,64
407,0,649,64
393,1,662,64
380,0,676,64
363,0,693,64
342,1,713,64
333,3,720,64
321,0,735,64
306,0,750,64
291,0,765,64
277,1,778,64
263,0,793,64
245,0,811,64
227,0,829,64
213,0,843,64
193,0,863,64
171,4,881,64
159,0,897,64
142,2,912,64
126,0,930,64
109,0,947,64
101,30,925,64
130,188,738,64
177,374,505,64
226,341,489,64
267,292,497,64
312,250,494,64
360,208,488,64
406,156,494,64
448,104,504,64
486,53,517,64
513,7,536,64
505,0,551,64
486,1,569,64
467,0,589,64
446,7,603,64
429,0,627,64
417,0,639,64
404,1,651,64
382,0,674,64
364,0,692,64
346,1,709,64
326,0,730,64
310,0,746,64
300,8,748,64
289,2,765,64
276,0,780,64
251,1,804,64
238,8,810,64
232,11,813,64
239,36,781,64
258,110,688,64
294,156,606,64
318,212,526,64
353,198,505,64
387,159,510,64
422,126,508,64
455,76,525,64
478,23,555,64
475,3,578,64
461,0,595,64
442,0,614,64
416,1,639,64
401,0,655,64
390,1,665,64
377,1,678,64
357,0,699,64
348,0,708,64
322,0,734,64
305,1,750,64
287,0,769,64
269,2,785,64
257,0,799,64
238,0,818,64
219,1,836,64
200,0,856,64
186,1,869,64
172,4,880,64
162,0,894,64
147,0,909,64
129,1,926,64
122,0,934,64
110,0,946,64
102,3,951,64
109,54,893,64
136,246,674,64
183,376,497,64
227,334,495,64
270,290,496,64
323,249,484,64
369,195,492,64
413,142,501,64
453,85,518,64
482,26,548,64
494,0,562,64
478,0,578,64
452,0,604,64
433,1,622,64
417,0,639,64
401,1,654,64
387,5,664,64
386,15,655,64
382,12,662,64
377,1,678,64
365,4,687,64
355,14,687,64
353,0,703,64
330,0,726,64
307,0,749,64
292,1,763,64
273,0,783,64
246,0,810,64
225,0,831,64
201,0,855,64
182,0,874,64
160,1,895,64
140,0,916,64
123,1,932,64
112,0,944,64
98,1,957,64
84,0,972,64
78,0,978,64
72,0,984,64
68,4,984,64
72,58,926,64
112,306,638,64
166,404,486,64
220,352,484,64
275,300,481,64
324,240,492,64
373,194,489,64
422,142,492,64
453,82,521,64
488,22,546,64
487,0,569,64
479,2,575,64
466,0,590,64
440,1,615,64
420,2,634,64
405,2,649,64
386,5,665,64
380,3,673,64
363,0,693,64
346,0,710,64
326,0,730,64
312,3,741,64
291,1,764,64
280,2,774,64
274,31,751,64
288,73,695,64
320,107,629,64
350,97,609,64
385,117,554,64
416,107,533,64
440,53,563,64
439,19,598,64
418,0,638,64
388,0,668,64
358,2,696,64
344,1,711,64
323,0,733,64
306,0,750,64
288,0,768,64
271,0,785,64
257,1,798,64
246,0,810,64
232,0,824,64
231,9,816,64
241,50,765,64
277,121,658,64
323,219,514,64
370,190,496,64
406,139,511,64
446,96,514,64
478,41,537,64
481,10,565,64
461,3,592,64
437,1,618,64
405,2,649,64
373,1,682,64
355,1,700,64
336,1,719,64
309,0,747,64
289,2,765,64
275,0,781,64
256,7,793,64
254,1,801,64
250,0,806,64
237,0,819,64
220,0,836,64
209,2,845,64
200,1,855,64
191,1,864,64
180,2,874,64
164,1,891,64
150,0,906,64
133,1,922,64
129,2,925,64
130,84,842,64
169,266,621,64
215,349,492,64
263,302,491,64
303,255,498,64
342,215,499,64
384,174,498,64
428,118,510,64
456,75,525,64
486,34,536,64
489,4,563,64
475,0,581,64
468,0,588,64
448,0,608,64
436,0,620,64
415,0,641,64
395,0,661,64
376,0,680,64
354,1,701,64
336,2,718,64
322,0,734,64
308,0,748,64
284,2,770,64
268,1,787,64
252,0,804,64
247,32,777,64
262,107,687,64
292,187,577,64
337,227,492,64
363,181,512,64
402,147,507,64
429,95,532,64
458,50,548,64
467,6,583,64
443,0,613,64
414,6,636,64
405,0,651,64
375,0,681,64
359,0,697,64
348,0,708,64
324,0,732,64
307,0,749,64
281,1,774,64
275,1,780,64
262,1,793,64
248,1,807,64
238,0,818,64
227,1,828,64
211,1,844,64
194,0,862,64
178,0,878,64
164,2,890,64
151,4,901,64
157,67,832,64
197,208,651,64
237,320,499,64
284,280,492,64
325,232,499,64
367,191,498,64
401,147,508,64
445,94,517,64
467,41,548,64
476,3,577,64
459,1,596,64
442,0,614,64
424,1,631,64
413,0,643,64
400,0,656,64
384,1,671,64
362,0,694,64
344,0,712,64
326,2,728,64
314,1,741,64
298,0,758,64
275,0,781,64
262,1,793,64
240,1,815,64
228,1,827,64
209,0,847,64
186,0,870,64
184,0,872,64
165,0,891,64
149,0,907,64
128,0,928,64
113,1,942,64
117,68,871,64
147,269,640,64
190,371,495,64
231,327,498,64
277,289,490,64
319,241,496,64
356,200,500,64
397,161,498,64
433,115,508,64
481,65,510,64
510,9,537,64
498,0,558,64
477,0,579,64
462,0,594,64
444,1,611,64
424,1,631,64
415,0,641,64
400,0,656,64
384,0,672,64
366,0,690,64
342,1,713,64
325,0,731,64
308,7,741,64
295,0,761,64
274,1,781,64
256,0,800,64
241,0,815,64
223,2,831,64
213,13,830,64
206,23,827,64
204,3,849,64
191,0,865,64
173,0,883,64
154,1,901,64
138,24,894,64
154,159,743,64
196,302,558,64
244,321,491,64
288,276,492,64
335,230,491,64
377,182,497,64
419,140,497,64
468,94,494,64
501,31,524,64
509,1,546,64
483,0,573,64
462,0,594,64
441,1,614,64
425,0,631,64
405,0,651,64
389,1,666,64
373,0,683,64
347,0,709,64
324,0,732,64
311,0,745,64
297,1,758,64
278,1,777,64
261,0,795,64
239,0,817,64
222,1,833,64
209,7,840,64
206,30,820,64
223,63,770,64
258,194,604,64
297,252,507,64
326,219,511,64
358,192,506,64
388,160,508,64
427,125,504,64
461,81,514,64
488,36,532,64
485,5,566,64
465,0,591,64
440,0,616,64
426,1,629,64
409,0,647,64
386,1,669,64
372,0,684,64
353,0,703,64
333,0,723,64
314,0,742,64
293,0,763,64
284,1,771,64
264,3,789,64
263,28,765,64
286,99,671,64
328,197,531,64
364,189,503,64
404,145,507,64
436,102,518,64
459,57,540,64
462,23,571,64
455,4,597,64
438,0,618,64
406,1,649,64
383,0,673,64
362,2,692,64
343,2,711,64
325,0,731,64
304,0,752,64
286,1,769,64
271,1,784,64
251,0,805,64
233,0,823,64
221,1,834,64
208,0,848,64
198,1,857,64
190,0,866,64
177,0,879,64
163,5,888,64
169,45,842,64
199,167,690,64
241,308,507,64
278,277,501,64
320,239,497,64
368,199,489,64
409,147,500,64
449,101,506,64
483,41,532,64
481,14,561,64
475,1,580,64
457,1,598,64
443,1,612,64
431,0,625,64
418,1,637,64
401,1,654,64
387,1,668,64
370,0,686,64
360,0,696,64
348,0,708,64
338,3,715,64
327,0,729,64
307,0,749,64
287,1,768,64
281,0,775,64
260,0,796,64
251,0,805,64
231,1,824,64
212,0,844,64
185,1,870,64
174,1,881,64
152,3,901,64
148,35,873,64
168,121,767,64
202,318,536,64
248,315,493,64
289,271,496,64
334,228,494,64
377,183,496,64
412,142,502,64
456,100,500,64
500,45,511,64
518,6,532,64
500,3,553,64
489,1,566,64
474,0,582,64
450,0,606,64
428,0,628,64
413,0,643,64
391,1,664,64
371,2,683,64
358,0,698,64
348,0,708,64
323,2,731,64
295,0,761,64
283,1,772,64
267,0,789,64
253,1,802,64
236,1,819,64
216,27,813,64
234,126,696,64
271,224,561,64
306,246,504,64
345,213,498,64
383,170,503,64
417,126,513,64
450,80,526,64
476,27,553,64
474,2,580,64
451,0,605,64
427,0,629,64
412,1,643,64
393,0,663,64
370,0,686,64
359,6,691,64
356,7,693,64
354,0,702,64
333,2,721,64
322,0,734,64
303,1,752,64
277,0,779,64
264,1,791,64
249,2,805,64
232,1,823,64
214,0,842,64
201,0,855,64
187,1,868,64
182,54,820,64
201,172,683,64
242,305,509,64
280,275,501,64
326,237,493,64
360,191,505,64
392,153,511,64
431,116,509,64
458,68,530,64
472,34,550,64
471,15,570,64
460,1,595,64
446,0,610,64
438,0,618,64
424,1,631,64
406,11,639,64
399,1,656,64
387,1,668,64
371,0,685,64
362,0,694,64
337,0,719,64
325,0,731,64
302,0,754,64
285,1,770,64
262,1,793,64
237,0,819,64
220,0,836,64
217,34,805,64
224,98,734,64
262,225,569,64
301,255,500,64
341,216,499,64
376,174,506,64
405,130,521,64
439,93,524,64
463,42,551,64
469,12,575,64
460,2,594,64
443,0,613,64
423,1,632,64
406,2,648,64
389,1,666,64
368,0,688,64
352,2,702,64
336,0,720,64
324,5,727,64
313,0,743,64
308,0,748,64
286,0,770,64
266,0,790,64
252,0,804,64
235,2,819,64
224,22,810,64
239,93,724,64
266,168,622,64
309,238,509,64
346,208,502,64
382,170,504,64
417,133,506,64
453,83,520,64
485,34,537,64
481,7,568,64
450,0,606,64
433,2,621,64
414,1,641,64
396,0,660,64
375,0,681,64
348,0,708,64
335,0,721,64
319,1,736,64
307,0,749,64
294,0,762,64
283,1,772,64
277,32,747,64
293,70,693,64
337,118,601,64
378,158,520,64
424,126,506,64
457,72,527,64
485,30,541,64
474,0,582,64
451,5,600,64
433,0,623,64
403,0,653,64
372,0,684,64
349,0,707,64
325,0,731,64
303,0,753,64
293,0,763,64
273,0,783,64
257,0,799,64
248,4,804,64
248,26,782,64
258,60,738,64
290,126,640,64
331,214,511,64
371,182,503,64
411,140,505,64
453,92,511,64
473,37,546,64
484,1,571,64
458,0,598,64
427,1,628,64
398,0,658,64
374,1,681,64
352,2,702,64
326,0,730,64
301,0,755,64
281,0,775,64
264,0,792,64
247,3,806,64
238,2,816,64
236,0,820,64
219,0,837,64
204,2,850,64
190,0,866,64
177,10,869,64
180,43,833,64
204,160,692,64
257,292,507,64
298,260,498,64
341,219,496,64
372,177,507,64
417,145,494,64
447,95,514,64
477,45,534,64
484,15,557,64
473,7,576,64
463,0,593,64
441,0,615,64
423,0,633,64
408,0,648,64
381,0,675,64
371,0,685,64
356,0,700,64
339,0,717,64
335,2,719,64
316,5,735,64
304,2,750,64
287,1,768,64
272,1,783,64
257,0,799,64
242,0,814,64
227,1,828,64
204,15,837,64
204,83,769,64
232,187,637,64
272,275,509,64
309,246,501,64
338,208,510,64
374,180,502,64
405,138,513,64
446,97,513,64
460,50,546,64
461,20,575,64
457,2,597,64
432,1,623,64
415,0,641,64
406,0,650,64
383,0,673,64
374,2,680,64
366,0,690,64
349,0,707,64
333,0,723,64
318,2,736,64
302,0,754,64
283,0,773,64
271,0,785,64
257,27,772,64
270,53,733,64
285,46,725,64
300,66,690,64
325,143,588,64
359,156,541,64
397,150,509,64
428,117,511,64
449,66,541,64
462,19,575,64
456,3,597,64
439,0,617,64
425,1,630,64
406,2,648,64
395,1,660,64
380,0,676,64
356,0,700,64
332,1,723,64
326,0,730,64
302,0,754,64
281,1,774,64
271,1,784,64
253,0,803,64
240,1,815,64
228,2,826,64
225,38,793,64
236,71,749,64
271,129,656,64
309,204,543,64
343,202,511,64
390,166,500,64
419,114,523,64
450,66,540,64
463,17,576,64
459,3,594,64
436,6,614,64
424,6,626,64
406,13,637,64
395,17,644,64
404,36,616,64
416,24,616,64
416,3,637,64
400,0,656,64
378,11,667,64
370,22,664,64
369,9,678,64
356,0,700,64
347,2,707,64
338,10,708,64
343,30,683,64
338,30,688,64
356,44,656,64
369,17,670,64
360,2,694,64
332,1,723,64
308,6,742,64
286,1,769,64
271,2,783,64
255,7,794,64
244,2,810,64
232,7,817,64
226,52,778,64
263,169,624,64
297,251,508,64
337,221,498,64
370,178,508,64
410,138,508,64
448,93,515,64
482,41,533,64
480,4,572,64
457,0,599,64
444,1,611,64
421,0,635,64
396,0,660,64
377,1,678,64
364,0,692,64
350,0,706,64
330,0,726,64
307,0,749,64
297,0,759,64
278,0,778,64
273,16,767,64
277,26,753,64
282,44,730,64
309,97,650,64
345,162,549,64
372,147,537,64
406,122,528,64
433,69,554,64
448,21,587,64
442,6,608,64
422,0,634,64
396,0,660,64
374,0,682,64
343,0,713,64
323,1,732,64
313,7,736,64
303,27,726,64
311,52,693,64
334,45,677,64
365,70,621,64
392,81,583,64
433,59,564,64
451,42,563,64
462,16,578,64
452,0,604,64
426,1,629,64
411,1,644,64
389,1,666,64
366,0,690,64
352,0,704,64
328,9,719,64
307,1,748,64
284,0,772,64
259,12,785,64
249,50,757,64
272,140,644,64
312,230,514,64
352,207,497,64
391,166,499,64
425,125,506,64
475,80,501,64
507,15,534,64
501,1,554,64
477,1,578,64
456,0,600,64
430,4,622,64
409,0,647,64
387,0,669,64
358,1,697,64
329,0,727,64
315,4,737,64
296,0,760,64
276,3,777,64
260,0,796,64
248,0,808,64
236,8,812,64
243,38,775,64
261,69,726,64
296,142,618,64
337,206,513,64
380,167,509,64
417,114,525,64
452,75,529,64
485,20,551,64
471,2,583,64
448,3,605,64
429,2,625,64
402,0,654,64
386,1,669,64
372,0,684,64
353,0,703,64
332,0,724,64
319,0,737,64
306,3,747,64
302,16,738,64
307,20,729,64
309,26,721,64
308,22,726,64
304,51,701,64
317,83,656,64
354,132,570,64
400,147,509,64
430,98,528,64
456,46,554,64
465,27,564,64
464,15,577,64
443,0,613,64
424,2,630,64
393,0,663,64
361,0,695,64
340,1,715,64
328,0,728,64
304,2,750,64
288,0,768,64
272,1,783,64
258,1,797,64
249,0,807,64
241,8,807,64
242,27,787,64
258,42,756,64
292,85,679,64
326,165,565,64
355,174,527,64
397,151,508,64
434,112,510,64
465,57,534,64
480,30,546,64
475,2,579,64
453,0,603,64
429,0,627,64
411,0,645,64
385,2,669,64
366,0,690,64
348,0,708,64
329,0,727,64
317,1,738,64
303,3,750,64
284,2,770,64
272,1,783,64
259,2,795,64
243,0,813,64
238,0,818,64
218,0,838,64
206,1,849,64
191,1,864,64
178,0,878,64
162,2,892,64
150,0,906,64
137,0,919,64
124,6,926,64
125,5,926,64
125,79,852,64
159,264,633,64
201,355,500,64
249,316,491,64
292,268,496,64
331,225,500,64
377,186,493,64
425,132,499,64
463,73,520,64
498,9,549,64
494,0,562,64
481,4,571,64
457,0,599,64
436,1,619,64
420,3,633,64
400,0,656,64
384,1,671,64
372,0,684,64
351,1,704,64
335,0,721,64
324,0,732,64
312,4,740,64
298,28,730,64
306,49,701,64
320,38,698,64
347,90,619,64
377,140,539,64
406,118,532,64
429,68,559,64
443,27,586,64
427,13,616,64
423,5,628,64
398,0,658,64
366,5,685,64
344,12,700,64
331,6,719,64
326,39,691,64
341,41,674,64
360,15,681,64
360,1,695,64
348,10,698,64
339,8,709,64
333,0,723,64
320,0,736,64
300,0,756,64
279,1,776,64
271,20,765,64
276,67,713,64
314,117,625,64
349,148,559,64
373,156,527,64
406,139,511,64
441,102,513,64
475,43,538,64
481,9,566,64
468,1,587,64
445,0,611,64
406,2,648,64
381,0,675,64
364,0,692,64
350,5,701,64
348,12,696,64
346,0,710,64
330,0,726,64
308,0,748,64
292,12,752,64
293,58,705,64
320,97,639,64
360,150,546,64
394,151,511,64
431,107,518,64
455,54,547,64
473,8,575,64
459,0,597,64
433,2,621,64
413,0,643,64
393,0,663,64
368,1,687,64
348,2,706,64
326,1,729,64
296,2,758,64
280,12,764,64
277,30,749,64
282,11,763,64
277,28,751,64
293,114,649,64
334,154,568,64
379,174,503,64
416,133,507,64
455,92,509,64
479,34,543,64
485,7,564,64
465,2,589,64
442,1,613,64
422,0,634,64
396,2,658,64
378,0,678,64
359,0,697,64
335,1,720,64
309,0,747,64
278,1,777,64
259,10,787,64
258,51,747,64
286,115,655,64
323,185,548,64
365,192,499,64
405,149,502,64
443,103,510,64
469,56,531,64
479,14,563,64
460,2,594,64
440,7,609,64
415,1,640,64
394,0,662,64
379,0,677,64
356,0,700,64
337,0,719,64
320,0,736,64
298,5,753,64
286,0,770,64
261,0,795,64
247,1,808,64
234,1,821,64
226,6,824,64
228,81,747,64
258,151,647,64
297,238,521,64
335,221,500,64
370,183,503,64
417,148,491,64
454,95,507,64
484,41,531,64
492,2,562,64
468,0,588,64
441,0,615,64
409,0,647,64
386,0,670,64
364,0,692,64
341,0,715,64
329,0,727,64
310,3,743,64
304,18,734,64
308,23,725,64
308,0,748,64
300,0,756,64
281,0,775,64
264,1,791,64
255,0,801,64
243,0,813,64
229,1,826,64
224,51,781,64
251,99,706,64
292,202,562,64
336,219,501,64
367,180,509,64
400,152,504,64
422,110,524,64
449,76,531,64
479,27,550,64
476,2,578,64
445,0,611,64
421,0,635,64
407,1,648,64
393,2,661,64
375,9,672,64
368,4,684,64
354,1,701,64
344,22,690,64
341,13,702,64
324,2,730,64
309,4,743,64
304,0,752,64
283,1,772,64
269,0,787,64
243,0,813,64
228,0,828,64
214,1,841,64
199,1,856,64
186,0,870,64
175,0,881,64
154,0,902,64
140,1,915,64
131,2,923,64
121,0,935,64
105,1,950,64
92,17,947,64
119,140,797,64
168,335,553,64
219,353,484,64
273,300,483,64
322,244,490,64
367,196,493,64
409,148,499,64
452,100,504,64
479,29,548,64
476,1,579,64
454,2,600,64
444,1,611,64
431,0,625,64
419,0,637,64
404,2,650,64
385,0,671,64
368,0,688,64
354,0,702,64
337,0,719,64
318,4,734,64
315,22,719,64
317,5,734,64
301,1,754,64
274,1,781,64
259,1,796,64
240,0,816,64
224,1,831,64
205,16,835,64
214,88,754,64
246,192,618,64
281,265,510,64
319,238,499,64
351,198,507,64
387,163,506,64
430,122,504,64
454,78,524,64
482,38,536,64
486,1,569,64
471,0,585,64
448,0,608,64
434,0,622,64
416,0,640,64
392,2,662,64
377,0,679,64
360,0,696,64
337,2,717,64
323,0,733,64
308,0,748,64
289,0,767,64
272,3,781,64
252,0,804,64
244,1,811,64
223,0,833,64
203,1,852,64
189,1,866,64
179,0,877,64
161,0,895,64
150,21,885,64
156,92,808,64
189,249,618,64
227,332,497,64
265,292,499,64
304,254,498,64
343,213,500,64
385,173,498,64
420,133,503,64
455,78,523,64
492,30,534,64
492,3,561,64
472,1,583,64
460,1,595,64
447,0,609,64
433,0,623,64
412,0,644,64
394,0,662,64
372,0,684,64
351,2,703,64
331,16,709,64
336,30,690,64
350,5,701,64
335,0,721,64
315,0,741,64
295,0,761,64
274,3,779,64
261,1,794,64
250,1,805,64
234,0,822,64
210,1,845,64
195,0,861,64
176,2,878,64
159,0,897,64
137,0,919,64
120,0,936,64
119,64,873,64
159,240,657,64
209,353,494,64
255,308,493,64
302,264,490,64
343,216,497,64
389,175,492,64
433,128,495,64
472,74,510,64
509,17,530,64
502,1,553,64
487,0,569,64
474,1,581,64
454,0,602,64
433,0,623,64
415,0,641,64
396,1,659,64
372,1,683,64
359,1,696,64
347,0,709,64
327,0,729,64
312,1,743,64
298,0,758,64
265,1,790,64
253,0,803,64
237,1,818,64
223,0,833,64
199,0,857,64
179,0,877,64
159,0,897,64
141,2,913,64
122,0,934,64
108,4,944,64
98,1,957,64
93,21,942,64
129,155,772,64
169,371,516,64
207,351,498,64
250,312,494,64
298,267,491,64
345,219,492,64
399,172,485,64
437,112,507,64
481,62,513,64
517,8,531,64
507,0,549,64
489,0,567,64
469,1,586,64
450,0,606,64
435,0,621,64
416,0,640,64
404,0,652,64
390,0,666,64
378,0,678,64
362,0,694,64
336,0,720,64
313,0,743,64
287,0,769,64
271,0,785,64
250,1,805,64
232,5,819,64
221,0,835,64
201,1,854,64
176,3,877,64
159,0,897,64
141,0,915,64
125,0,931,64
128,111,817,64
167,324,565,64
212,351,493,64
256,305,495,64
289,263,504,64
329,229,498,64
377,188,491,64
423,139,494,64
465,85,506,64
498,35,523,64
513,2,541,64
494,0,562,64
477,0,579,64
464,0,592,64
440,0,616,64
415,0,641,64
398,8,650,64
382,3,671,64
360,1,695,64
350,2,704,64
330,1,725,64
310,1,745,64
298,0,758,64
284,0,772,64
268,0,788,64
248,0,808,64
230,0,826,64
209,1,846,64
187,1,868,64
168,1,887,64
151,2,903,64
135,0,921,64
121,2,933,64
121,89,846,64
157,309,590,64
197,360,499,64
247,320,489,64
294,271,491,64
338,224,494,64
383,181,492,64
426,134,496,64
467,87,502,64
506,21,529,64
501,2,553,64
485,1,570,64
466,8,582,64
460,12,584,64
453,0,603,64
431,0,625,64
414,2,640,64
392,1,663,64
372,0,684,64
352,0,704,64
340,0,716,64
324,0,732,64
308,1,747,64
288,1,767,64
269,1,786,64
246,0,810,64
238,2,816,64
215,2,839,64
194,1,861,64
180,0,876,64
161,24,871,64
177,125,754,64
211,283,562,64
250,308,498,64
296,268,492,64
337,222,497,64
374,176,506,64
416,132,508,64
453,75,528,64
489,29,538,64
485,1,570,64
470,1,585,64
447,0,609,64
425,2,629,64
413,1,642,64
408,2,646,64
399,0,657,64
382,2,672,64
351,0,705,64
329,2,725,64
313,1,742,64
301,0,755,64
281,0,775,64
269,0,787,64
255,0,801,64
240,1,815,64
221,0,835,64
205,0,851,64
184,0,872,64
171,18,867,64
187,128,741,64
224,285,547,64
259,293,504,64
293,259,504,64
327,224,505,64
366,191,499,64
406,149,501,64
442,100,514,64
472,43,541,64
472,1,583,64
453,1,602,64
434,0,622,64
417,0,639,64
398,1,657,64
395,0,661,64
374,0,682,64
349,4,703,64
333,1,722,64
314,0,742,64
300,0,756,64
275,0,781,64
256,0,800,64
240,0,816,64
223,2,831,64
203,0,853,64
188,1,867,64
177,0,879,64
163,1,892,64
152,1,903,64
