BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 03,,,,
05/24/2018 04:15:19:040 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,1
government-legitimacy,0.76,,,
movement?,FALSE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization,3D,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
,160,66,830,64
,191,288,577,64
,227,367,462,64
,261,332,463,64
,297,297,462,64
,330,260,466,64
,373,226,457,64
,408,180,468,64
,439,142,475,64
,471,102,483,64
,511,52,493,64
,525,12,519,64
,508,0,548,64
,487,0,569,64
,473,2,581,64
,459,0,597,64
,438,1,617,64
,421,0,635,64
,399,0,657,64
,384,0,672,64
,369,1,686,64
,343,0,713,64
,332,0,724,64
,311,0,745,64
,285,2,769,64
,265,0,791,64
,247,0,809,64
,228,1,827,64
,209,1,846,64
,211,58,787,64
,241,143,672,64
,279,305,472,64
,313,281,462,64
,342,245,469,64
,383,217,456,64
,424,174,458,64
,455,124,477,64
,485,86,485,64
,502,47,507,64
,508,15,533,64
,491,0,565,64
,461,2,593,64
,441,0,615,64
,427,0,629,64
,415,3,638,64
,401,14,641,64
,399,14,643,64
,393,15,648,64
,383,6,667,64
,374,1,681,64
,356,0,700,64
,339,5,712,64
,325,1,730,64
,306,0,750,64
,287,0,769,64
,256,0,800,64
,236,0,820,64
,216,0,840,64
,201,3,852,64
,192,13,851,64
,208,89,759,64
,240,261,555,64
,280,317,459,64
,307,278,471,64
,350,254,452,64
,383,206,467,64
,423,173,460,64
,457,133,466,64
,490,92,474,64
,533,45,478,64
,548,14,494,64
,538,8,510,64
,524,0,532,64
,497,0,559,64
,481,1,574,64
,460,0,596,64
,440,0,616,64
,412,0,644,64
,385,2,669,64
,376,0,680,64
,361,0,695,64
,345,0,711,64
,326,0,730,64
,308,1,747,64
,294,0,762,64
,270,0,786,64
,257,0,799,64
,251,32,773,64
,257,70,729,64
,291,201,564,64
,325,268,463,64
,352,232,472,64
,381,199,476,64
,412,165,479,64
,448,133,475,64
,479,93,484,64
,505,50,501,64
,515,19,522,64
,498,1,557,64
,471,0,585,64
,440,1,615,64
,424,0,632,64
,405,0,651,64
,383,0,673,64
,359,1,696,64
